time,kW
1514958300,-113.24545618962335
1514958600,-107.76625411864742
1514958900,-103.07518930732982
1514959200,-95.04692607271537
1514959500,-111.6248460178464
1514959800,-124.26470337361171
1514960100,-114.77355068772569
1514960400,-109.61290773518301
1514960700,-113.11072314887102
1514961000,-99.469227219223
1514961300,-87.61595741245415
1514961600,-82.91528032804432
1514961900,-87.96416828185278
1514962200,-97.77990209801993
1514962500,-116.31105936789774
1514962800,-118.28206334445834
1514963100,-108.9641006095352
1514963400,-104.94567874275357
1514963700,-98.4421266315549
1514964000,-89.97819040240594
1514964300,-88.41467339322578
1514964600,-86.71182624337591
1514964900,-87.02561185322232
1514965200,-87.09069179922267
1514965500,-82.77936652358201
1514965800,-73.78555285489522
1514966100,-62.35079712015097
1514966400,-54.76557117156401
1514966700,-47.99758108601101
1514967000,-43.124084655059804
1514967300,-40.55466323977588
1514967600,-38.57605792653393
1514967900,-34.80007908159357
1514968200,-31.870772892878506
1514968500,-28.48592635099474
1514968800,-24.14859137685519
1514969100,-18.958556964580385
1514969400,-14.86455235655869
1514969700,-11.057863751276177
1514970000,-8.10076338266404
1514970300,-5.869122357543743
1514970600,-4.156935631792337
1514970900,-3.445749146319961
1514971200,-3.066664101809412
1514971500,-2.8309847415513882
1514971800,-2.505223854781059
1514972100,-2.210983642397849
1514972400,-1.6976732721358627
1514972700,-1.2415375940607922
1514973000,-0.9530206029443772
1514973300,-0.6999144801809692
1514973600,-0.6246245812926651
1514973900,-0.4330749688212511
1514974200,-0.5025155986764369
1514974500,-0.5024456285003369
1514974800,-0.36751665401764594
1514975100,-0.400741059306027
1514975400,-0.30102094794063605
1514975700,-0.396438142329166
1514976000,-0.39170972339251303
1514976300,-0.37924355683296096
1514976600,-0.39591411554008604
1514976900,-0.3576921375022641
1514977200,-0.343543110382551
1514977500,-0.4462277430308319
1514977800,-0.46294674583123696
1514978100,-0.37624587753322203
1514978400,-0.4418136397745368
1514978700,-0.45689550692478903
1514979000,-0.351608206714347
1514979300,-0.3243048173518919
1514979600,-0.346518486538906
1514979900,-0.3132517340406899
1514980200,-0.2938588230481059
1514980500,-0.33517531214240387
1514980800,-0.40151106905274914
1514981100,-0.33956343267055594
1514981400,-0.36883394451832807
1514981700,-0.390597948807241
1514982000,-0.349670802414139
1514982300,-0.383342828409604
1514982600,-0.338906495369555
1514982900,-0.3673671875832081
1514983200,-0.476913988062498
1514983500,-0.389483368646275
1514983800,-0.443496469528472
1514984100,-0.4311575097343151
1514984400,-0.518708840534671
1514984700,-0.33206762938259804
1514985000,-0.322681733661453
1514985300,-0.31551969942323
1514985600,-0.34194421449634005
1514985900,-0.34409450574438005
1514986200,-0.33974818595083
1514986500,-0.320211043797139
1514986800,-0.42172932762425713
1514987100,-0.39493419849952
1514987400,-0.32016961277408806
1514987700,-0.38610318775629204
1514988000,-0.34227130871286404
1514988300,-0.3637648309794279
1514988600,-0.31046845855500493
1514988900,-0.38949241752196684
1514989200,-0.46670504727290496
1514989500,-0.3460728740143499
1514989800,-0.310903708751517
1514990100,-0.34954515392948504
1514990400,-0.338843152771279
1514990700,-0.398558352881527
1514991000,-0.398280086318199
1514991300,-0.406374290406003
1514991600,-0.3220236135452039
1514991900,-0.3083662576839959
1514992200,-0.38245693795698293
1514992500,-0.288644693179794
1514992800,-0.35304032571676197
1514993100,-0.36561721906728195
1514993400,-0.348108533964199
